Vocabulario,Nota1,Nota2,Nota3,Nota4,Nota5
"plumbings",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"counting",0.0000036705,0.0000007398,0.0000000000,0.0000006418,0.0000002939
"considered",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"servce",0.0000000000,0.0000000000,0.0000013705,0.0000005271,0.0000000000
"advising",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"outs",0.0000000000,0.0000007398,0.0000006675,0.0000006418,0.0000003919
"ordering",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"room-",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"flee",0.0000012004,0.0000000000,0.0000000000,0.0000005877,0.0000004486
"pits",0.0000041949,0.0000007398,0.0000000000,0.0000007701,0.0000000980
"screws",0.0000010487,0.0000007398,0.0000003337,0.0000001284,0.0000000000
"seeped",0.0000005244,0.0000007398,0.0000003337,0.0000000000,0.0000000980
"receptionists",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"cheesecake",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"price-",0.0000005244,0.0000000000,0.0000003337,0.0000001284,0.0000000980
"spendy",0.0000005244,0.0000000000,0.0000003337,0.0000001284,0.0000002939
"20-year-old",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"semesters",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"twenties",0.0000000000,0.0000008468,0.0000000000,0.0000026446,0.0000008972
"scouted",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"possibilities",0.0000005244,0.0000000000,0.0000003337,0.0000002567,0.0000003919
"pre-wwii",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"oddly",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"sideways",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"connection",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"massaged",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"rinsed",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"old-fashioned",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"pleasing",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"plans",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"warning",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"experiance",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"ghost",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"resv",0.0000012004,0.0000000000,0.0000007640,0.0000005877,0.0000000000
"bathroom-cleanliness",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"refridgerator",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"gate",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"plug",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"chip",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"wisely",0.0000005244,0.0000007398,0.0000000000,0.0000003851,0.0000001960
"branches",0.0000005244,0.0000003699,0.0000003337,0.0000000000,0.0000000980
"confusing",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"setback",0.0000000000,0.0000000000,0.0000007640,0.0000002938,0.0000002243
"blvd",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"sharp",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"roasters",0.0000000000,0.0000000000,0.0000013705,0.0000005271,0.0000000000
"regret",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"crews",0.0000000000,0.0000003699,0.0000006675,0.0000001284,0.0000001960
"airlines",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"bunk",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"shell",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"14-16",0.0000000000,0.0000000000,0.0000007640,0.0000002938,0.0000004486
"stopover",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"sailing",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"below-average",0.0000012004,0.0000008468,0.0000007640,0.0000000000,0.0000000000
"above-average",0.0000000000,0.0000000000,0.0000007640,0.0000005877,0.0000006729
"service-",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"edges-",0.0000000000,0.0000000000,0.0000024072,0.0000000000,0.0000000000
"doubletrees-",0.0000000000,0.0000000000,0.0000024072,0.0000000000,0.0000000000
"vanity",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"views-",0.0000000000,0.0000000000,0.0000024072,0.0000000000,0.0000000000
"hotels-",0.0000000000,0.0000000000,0.0000048144,0.0000000000,0.0000000000
"storey",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"angus",0.0000005244,0.0000000000,0.0000006675,0.0000003851,0.0000001960
"burger",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"complementary",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"00+tax",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"upper-end",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"dropped",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"indide",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"muscle",0.0000000000,0.0000030379,0.0000000000,0.0000000000,0.0000012070
"rotator",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"cuff",0.0000000000,0.0000008468,0.0000000000,0.0000008815,0.0000002243
"cellphone",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"lazy",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"rouse",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"booth",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"contracted",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"institution",0.0000000000,0.0000015190,0.0000000000,0.0000000000,0.0000008047
"livid",0.0000024007,0.0000025404,0.0000000000,0.0000002938,0.0000000000
"cross-country",0.0000000000,0.0000015190,0.0000000000,0.0000000000,0.0000008047
"bellhops",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"hire",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"concept",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"alien",0.0000000000,0.0000053360,0.0000000000,0.0000000000,0.0000000000
"combination",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"lethal",0.0000000000,0.0000016936,0.0000007640,0.0000002938,0.0000000000
"serta",0.0000000000,0.0000000000,0.0000000000,0.0000005271,0.0000004023
"forest",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"team",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"catering",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"banquet",0.0000026218,0.0000000000,0.0000006675,0.0000008985,0.0000009798
"sales",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"percent",0.0000010487,0.0000033292,0.0000000000,0.0000011552,0.0000005879
"smiles",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"benedict",0.0000000000,0.0000000000,0.0000000000,0.0000010541,0.0000032186
"coupled",0.0000000000,0.0000007398,0.0000003337,0.0000005134,0.0000008818
"properly",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"body",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"scattered",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"passively",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"sleepers",0.0000000000,0.0000007398,0.0000006675,0.0000028239,0.0000012737
"picking",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"shuttlexpress",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"waitstaff",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"challange",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"equipement",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"pasteries",0.0000000000,0.0000000000,0.0000007640,0.0000005877,0.0000015701
"acccurate",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"remodeling",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"attribute",0.0000005244,0.0000000000,0.0000003337,0.0000002567,0.0000004899
"exorbitant",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"allegedly",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"convienient",0.0000005244,0.0000000000,0.0000010012,0.0000008985,0.0000004899
"lacrosse",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000014133
"tournament",0.0000000000,0.0000003699,0.0000006675,0.0000005134,0.0000003919
"starfire",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"complex",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"fields",0.0000000000,0.0000003699,0.0000013350,0.0000007701,0.0000029393
"costco",0.0000021532,0.0000000000,0.0000000000,0.0000000000,0.0000020116
"accomidations",0.0000000000,0.0000016936,0.0000000000,0.0000011754,0.0000008972
"equiped",0.0000000000,0.0000007398,0.0000020025,0.0000016687,0.0000025474
"atrium",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"teams",0.0000000000,0.0000000000,0.0000007640,0.0000002938,0.0000008972
"ensuring",0.0000012004,0.0000000000,0.0000000000,0.0000005877,0.0000035887
"omlettes",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"oatmeal",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"remain",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"mingle",0.0000000000,0.0000007398,0.0000003337,0.0000007701,0.0000010778
"cramming",0.0000000000,0.0000015190,0.0000000000,0.0000000000,0.0000004023
"tournaments",0.0000000000,0.0000000000,0.0000000000,0.0000015812,0.0000016093
"parents",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"fallen",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"courtesies",0.0000021532,0.0000015190,0.0000000000,0.0000000000,0.0000000000
"occassions",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"cook",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"omelets",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"residence",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"hampton",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"wary",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"redone",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"coins",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"tail",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"remodel",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"relocated",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"been",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"punch",0.0000000000,0.0000007398,0.0000013350,0.0000017970,0.0000018616
"assembled",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"scuffed",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"wires",0.0000062923,0.0000022195,0.0000016687,0.0000000000,0.0000000980
"protruding",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"hole",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"workstation",0.0000000000,0.0000030379,0.0000000000,0.0000000000,0.0000004023
"leaky__Çî__he",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"remained",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"assignments",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"twice__Çî_inally",0.0000000000,0.0000026680,0.0000000000,0.0000000000,0.0000000000
"managed",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"willie",0.0000000000,0.0000000000,0.0000000000,0.0000010541,0.0000004023
"individually",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"complains",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"downgrading",0.0000021532,0.0000000000,0.0000000000,0.0000000000,0.0000004023
"resort",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"deleting",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"dallas",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"wasn't",0.0000000000,0.0000000000,0.0000000000,0.0000018516,0.0000000000
"first",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"poliet",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"could",0.0000000000,0.0000003699,0.0000006675,0.0000019254,0.0000013717
"leads",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"professionally",0.0000000000,0.0000011097,0.0000006675,0.0000007701,0.0000012737
"warmly",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"checked-in",0.0000010487,0.0000007398,0.0000000000,0.0000005134,0.0000004899
"jasmine",0.0000000000,0.0000016936,0.0000000000,0.0000002938,0.0000004486
"untucked",0.0000000000,0.0000015190,0.0000000000,0.0000005271,0.0000000000
"wrinkled",0.0000010487,0.0000011097,0.0000003337,0.0000005134,0.0000000000
"shirt",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"alleged",0.0000024007,0.0000000000,0.0000007640,0.0000002938,0.0000000000
"continue",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"scedules",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"focusing",0.0000000000,0.0000008468,0.0000000000,0.0000005877,0.0000002243
"dowtown",0.0000000000,0.0000000000,0.0000000000,0.0000005271,0.0000004023
"convient",0.0000000000,0.0000000000,0.0000007640,0.0000008815,0.0000011215
"dreadful",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"embodiment",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"reponded",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"verbally",0.0000015731,0.0000011097,0.0000003337,0.0000001284,0.0000000000
"shuffling",0.0000021532,0.0000000000,0.0000000000,0.0000000000,0.0000004023
"papers",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"background",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"uncertain",0.0000005244,0.0000003699,0.0000000000,0.0000001284,0.0000000980
"tentative",0.0000021532,0.0000000000,0.0000000000,0.0000005271,0.0000000000
"verbal",0.0000010487,0.0000007398,0.0000000000,0.0000001284,0.0000000980
"shrugged",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"exhausted",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"dragged",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"stickie",0.0000075639,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"inserted",0.0000015731,0.0000007398,0.0000000000,0.0000002567,0.0000001960
"male",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"voice",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"shoot",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"hasty",0.0000021532,0.0000000000,0.0000000000,0.0000000000,0.0000008047
"retreat",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"unshaven",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"slob",0.0000021532,0.0000000000,0.0000000000,0.0000005271,0.0000000000
"newly-hired",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"demanded",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"accompany",0.0000012004,0.0000000000,0.0000000000,0.0000005877,0.0000011215
"undoubtedly",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"nasty-looking",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"bleak",0.0000036011,0.0000000000,0.0000015280,0.0000002938,0.0000000000
"practically",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"aching",0.0000005244,0.0000000000,0.0000006675,0.0000005134,0.0000001960
"peril",0.0000043063,0.0000015190,0.0000000000,0.0000000000,0.0000000000
"encoutered",0.0000000000,0.0000030379,0.0000000000,0.0000000000,0.0000008047
"espresso",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"bedbugs",0.0000041949,0.0000018496,0.0000006675,0.0000000000,0.0000000980
"resrvied",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"smeeled",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"nose",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"sunshine",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"dominican",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"barriers",0.0000010487,0.0000000000,0.0000013350,0.0000016687,0.0000007838
"learning",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"steakhouse",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"pizzeria",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"require",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"bookings",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"disco",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"hesitant",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"tacos",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"weiners",0.0000000000,0.0000000000,0.0000024072,0.0000000000,0.0000000000
"dripping",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"sauce",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"roofs",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"palm",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"alarms",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"sprinklers",0.0000012004,0.0000000000,0.0000015280,0.0000011754,0.0000000000
"drywall",0.0000005244,0.0000007398,0.0000003337,0.0000000000,0.0000000980
"repaired",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"beach",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"sirloin",0.0000000000,0.0000003699,0.0000003337,0.0000005134,0.0000004899
"partners",0.0000015731,0.0000000000,0.0000006675,0.0000003851,0.0000005879
"grissily",0.0000000000,0.0000000000,0.0000024072,0.0000000000,0.0000000000
"flies",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"availalble",0.0000000000,0.0000000000,0.0000013705,0.0000000000,0.0000004023
"breezeway",0.0000000000,0.0000003699,0.0000003337,0.0000001284,0.0000000980
"buffets",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"assuming",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
